Date,State,District,Pincode,Age_0_5,Age_5_17,Age_18_greater
01-05-2025,Maharashtra,Jalgaon,425107,188,36,19
01-05-2025,Bihar,Gaya,824232,202,513,14
01-05-2025,Karnataka,Bengaluru,560103,55,30,33
01-05-2025,Assam,Golaghat,785705,27,69,19
01-05-2025,Bihar,Sitamarhi,843302,576,587,25
01-05-2025,Maharashtra,Mumbai Suburban,400067,97,54,23
01-05-2025,Meghalaya,East Khasi Hills,793121,88,373,435
01-05-2025,West Bengal,Cooch Behar,736134,208,121,18
01-05-2025,Uttar Pradesh,Shrawasti,271845,78,154,16
01-05-2025,Assam,Nalbari,781126,90,50,23
01-05-2025,Meghalaya,East Khasi Hills,793006,43,45,49
01-05-2025,Maharashtra,Mumbai Suburban,400101,61,37,17
01-05-2025,Madhya Pradesh,Burhanpur,450221,147,49,17
01-05-2025,Gujarat,Devbhumi Dwarka,361305,131,13,10
01-05-2025,Assam,Lakhimpur,787031,69,45,13
01-05-2025,Gujarat,Rajkot,360001,161,37,31
01-05-2025,Uttar Pradesh,Bahraich,271830,136,218,27
01-05-2025,Punjab,Ludhiana,141015,96,72,15
01-05-2025,Karnataka,Bengaluru,560016,97,61,38
01-05-2025,Delhi,South West Delhi,110077,107,38,11
01-05-2025,Uttar Pradesh,Pilibhit,262122,586,331,10
01-05-2025,Assam,Kamrup,781102,99,48,15
01-05-2025,West Bengal,Alipurduar,736182,26,40,18
01-05-2025,Punjab,Ludhiana,141007,240,151,14
01-05-2025,Gujarat,Rajkot,360007,126,45,40
01-05-2025,Delhi,Shahdara,110032,66,47,20
01-05-2025,Kerala,Malappuram,679325,135,121,10
01-05-2025,Uttar Pradesh,Maharajganj,273305,101,147,12
01-05-2025,Gujarat,Jamnagar,361005,107,18,25
01-05-2025,Madhya Pradesh,Chhatarpur,471313,209,158,18
01-05-2025,West Bengal,Darjeeling,734010,85,67,19
01-05-2025,West Bengal,Jalpaiguri,735135,143,57,21
01-05-2025,West Bengal,Cooch Behar,736167,217,180,10
01-05-2025,Assam,Dhemaji,787060,52,44,39
01-05-2025,Assam,Dhemaji,787059,116,63,54
01-05-2025,Assam,Dibrugarh,785675,29,13,22
01-05-2025,Madhya Pradesh,Vidisha,464228,209,43,15
01-05-2025,Meghalaya,East Khasi Hills,793112,16,50,31
01-05-2025,Madhya Pradesh,Morena,476001,633,247,13
01-05-2025,Assam,Karimganj,788710,12,14,29
01-05-2025,Assam,Kamrup,781366,50,25,12
01-05-2025,West Bengal,Birbhum,731204,204,61,13
01-05-2025,Uttar Pradesh,Hapur,245101,681,450,11
01-05-2025,Gujarat,Banaskantha,385565,95,49,13
01-05-2025,Uttar Pradesh,Kushinagar,274402,170,229,10
01-05-2025,Bihar,Muzaffarpur,843113,188,231,16
01-05-2025,Chhattisgarh,Bijapur,494444,188,77,107
01-05-2025,Uttar Pradesh,Maharajganj,273164,263,341,16
01-05-2025,Bihar,Patna,800001,86,277,11
01-05-2025,Punjab,Ludhiana,141008,330,149,10
01-05-2025,Bihar,Bhagalpur,812005,322,307,12
01-05-2025,Gujarat,Kachchh,370165,59,79,12
01-05-2025,Mizoram,Lawngtlai,796891,181,40,15
01-05-2025,Bihar,Siwan,841226,269,384,12
01-05-2025,Delhi,East Delhi,110095,299,62,12
01-05-2025,Meghalaya,West Garo Hills,794103,72,119,161
01-05-2025,Bihar,Madhubani,847421,99,186,31
01-05-2025,Maharashtra,Dhule,424304,118,46,18
01-05-2025,Telangana,Hyderabad,500020,261,25,11
01-05-2025,Meghalaya,West Garo Hills,794001,63,64,19
01-05-2025,Assam,Dhemaji,786110,18,21,19
01-05-2025,Maharashtra,Nagpur,440023,77,10,10
01-05-2025,Nagaland,Dimapur,797112,155,207,22
01-05-2025,Uttar Pradesh,Banda,210121,188,227,13
01-05-2025,Bihar,Sitamarhi,843317,321,333,51
01-05-2025,Bihar,Muzaffarpur,843103,296,133,11
01-05-2025,Bihar,Sitamarhi,843327,179,187,13
01-05-2025,Gujarat,Dahod,389382,42,35,75
01-05-2025,Uttar Pradesh,Hathras,204101,478,319,11
01-05-2025,Uttar Pradesh,Bahraich,271851,104,114,15
01-05-2025,Gujarat,Ahmedabad,382418,102,69,11
01-05-2025,Assam,Lakhimpur,787055,196,70,22
01-05-2025,Assam,Goalpara,783129,201,65,57
01-05-2025,Meghalaya,Ri Bhoi,793101,14,30,26
01-05-2025,Uttar Pradesh,Unnao,209801,673,586,27
01-05-2025,Bihar,Muzaffarpur,843119,371,261,13
01-05-2025,Assam,Karbi Anglong,782470,42,188,12
01-05-2025,Assam,Golaghat,785609,31,47,15
01-05-2025,Assam,Golaghat,785621,51,42,19
01-05-2025,Bihar,West Champaran,845306,174,256,22
01-05-2025,Jammu and Kashmir,Jammu,181221,55,16,10
01-05-2025,Uttar Pradesh,Gautam Buddha Nagar,201301,583,634,38
01-05-2025,West Bengal,Jalpaiguri,735210,134,215,19
01-05-2025,Bihar,Muzaffarpur,842001,128,191,28
01-05-2025,Bihar,Muzaffarpur,843109,223,211,17
01-05-2025,Delhi,South Delhi,110065,99,34,11
01-05-2025,Karnataka,Bengaluru,560036,74,71,24
01-05-2025,West Bengal,Nadia,741502,255,58,20
01-05-2025,Assam,Karimganj,788713,17,17,16
01-05-2025,Assam,Karimganj,788711,12,14,10
01-05-2025,Delhi,South West Delhi,110045,309,117,25
01-05-2025,Uttar Pradesh,Aligarh,202123,124,89,10
01-05-2025,Meghalaya,West Jaintia Hills,793161,12,50,101
01-05-2025,Karnataka,Bengaluru,560068,164,120,80
01-05-2025,Madhya Pradesh,Alirajpur,457882,66,42,25
01-05-2025,Gujarat,Morbi,363641,225,50,20
01-05-2025,Chhattisgarh,Baloda Bazar,493118,492,35,17
01-05-2025,Assam,Lakhimpur,784160,23,24,19
01-05-2025,Madhya Pradesh,Chhatarpur,471405,185,155,12
01-05-2025,Kerala,Thiruvananthapuram,695305,32,15,11
01-05-2025,Bihar,Muzaffarpur,843111,351,416,17
01-05-2025,Gujarat,Surat,394210,502,190,11
01-05-2025,Bihar,Muzaffarpur,843128,196,171,10
01-05-2025,Meghalaya,South West Garo Hills,794106,49,38,18
01-05-2025,Karnataka,Bengaluru,560087,84,45,36
01-05-2025,Gujarat,Dahod,389140,45,35,86
01-05-2025,Gujarat,Surat,395006,410,147,13
01-05-2025,Uttar Pradesh,Moradabad,244001,1673,793,79
01-05-2025,Uttar Pradesh,Bijnor,246763,442,120,17
01-05-2025,Assam,Lakhimpur,787001,27,21,10
01-05-2025,Meghalaya,East Khasi Hills,793004,27,54,21
01-05-2025,Assam,Kokrajhar,783370,97,138,17
01-05-2025,Assam,Tinsukia,786188,15,19,22
01-05-2025,Bihar,Kaimur (Bhabua),821108,130,242,10
01-05-2025,Maharashtra,Pune,411037,94,33,10
01-05-2025,Mizoram,Lawngtlai,796770,99,22,14
01-05-2025,Gujarat,Bharuch,393001,105,46,13
01-05-2025,Gujarat,Ahmedabad,380018,49,10,11
01-05-2025,Meghalaya,Ri Bhoi,781131,13,30,69
01-05-2025,West Bengal,Kolkata,700016,48,46,10
01-05-2025,Haryana,Faridabad,121004,898,224,19
01-05-2025,Uttar Pradesh,Shahjahanpur,242221,322,253,14
01-05-2025,Rajasthan,Bikaner,334001,421,164,20
01-05-2025,Assam,Dibrugarh,786613,10,12,17
01-05-2025,Assam,Karbi Anglong,782480,187,508,56
01-05-2025,Bihar,East Champaran,845433,182,344,32
01-05-2025,Maharashtra,Sangli,416410,160,45,20
01-05-2025,Assam,Kamrup,781103,27,33,11
01-05-2025,Meghalaya,South West Garo Hills,794115,185,106,83
01-05-2025,Delhi,West Delhi,110018,317,120,32
01-05-2025,Manipur,Bishnupur,795133,50,54,18
01-05-2025,Assam,Golaghat,785702,99,94,12
01-05-2025,Bihar,Kaimur (Bhabua),821109,143,400,12
01-05-2025,Madhya Pradesh,Bhind,477331,64,25,12
01-05-2025,Uttar Pradesh,Siddharthnagar,272153,253,494,11
01-05-2025,West Bengal,Uttar Dinajpur,733129,237,141,34
01-05-2025,Uttar Pradesh,Bareilly,243001,556,328,34
01-05-2025,Maharashtra,Solapur,413113,42,11,10
01-05-2025,Assam,Golaghat,785602,120,39,18
01-05-2025,Meghalaya,Ri Bhoi,793105,60,210,183
01-05-2025,Meghalaya,West Garo Hills,794002,42,342,158
01-06-2025,West Bengal,24 Paraganas North,743248,35,27,15
01-06-2025,Assam,Cachar,788030,79,76,13
01-06-2025,Meghalaya,South West Khasi Hills,793114,24,119,96
01-06-2025,Bihar,Patna,801109,116,239,10
01-06-2025,Uttar Pradesh,Rampur,244901,694,751,21
01-06-2025,Madhya Pradesh,Ashoknagar,473335,146,170,11
01-06-2025,Rajasthan,Bikaner,334001,511,287,20
01-06-2025,Uttar Pradesh,Agra,282010,156,191,17
01-06-2025,Madhya Pradesh,Barwani,451551,394,361,20
01-06-2025,Uttar Pradesh,Shahjahanpur,242042,151,162,12
01-06-2025,Bihar,Bhagalpur,813213,161,330,34
01-06-2025,Uttar Pradesh,Aligarh,202122,65,65,11
01-06-2025,Uttar Pradesh,Unnao,209801,401,723,21
01-06-2025,Uttar Pradesh,Agra,282007,211,295,21
01-06-2025,Maharashtra,Dhule,425408,131,55,11
01-06-2025,Meghalaya,East Khasi Hills,793001,19,118,33
01-06-2025,Madhya Pradesh,Chhatarpur,471105,89,105,16
01-06-2025,Meghalaya,West Garo Hills,794105,179,222,128
01-06-2025,Bihar,Sitamarhi,843320,237,179,11
01-06-2025,Gujarat,Banas Kantha,385310,215,346,31
01-06-2025,Bihar,Pashchim Champaran,845438,351,852,40
01-06-2025,Madhya Pradesh,Chhatarpur,471606,90,140,15
01-06-2025,Uttar Pradesh,Chandauli,232101,138,314,15
01-06-2025,Uttar Pradesh,Aligarh,262907,62,100,12
01-06-2025,West Bengal,Darjeeling,734013,23,24,17
01-06-2025,Madhya Pradesh,Gwalior,474001,436,177,29
01-06-2025,Karnataka,Bengaluru Urban,560010,93,31,28
01-06-2025,Gujarat,Ahmadabad,382350,160,113,10
01-06-2025,Assam,Dibrugarh,786613,36,21,23
01-06-2025,Assam,Cachar,788005,75,23,11
01-06-2025,Assam,Baksa,781346,28,12,12
01-06-2025,Meghalaya,West Garo Hills,794109,76,92,78
01-06-2025,Uttar Pradesh,Shahjahanpur,242127,120,275,19
01-06-2025,Assam,Golaghat,785705,42,60,28
01-06-2025,Andhra Pradesh,Spsr Nellore,524304,15,29,18
01-06-2025,Maharashtra,Thane,401107,343,288,15
01-06-2025,Assam,Kamrup Metro,781017,14,14,40
01-06-2025,Bihar,Muzaffarpur,842002,175,214,23
01-06-2025,Uttar Pradesh,Bulandshahr,203205,166,297,14
01-06-2025,Punjab,Ludhiana,141008,274,145,12
01-06-2025,Gujarat,Banas Kantha,385330,105,145,17
01-06-2025,Uttar Pradesh,Meerut,245206,79,168,10
01-06-2025,Gujarat,Ahmadabad,380001,210,159,14
01-06-2025,Gujarat,Chhotaudepur,391110,97,34,10
01-06-2025,Uttarakhand,Dehradun,248001,160,80,54
01-06-2025,Uttar Pradesh,Bahraich,271902,101,328,27
01-06-2025,Madhya Pradesh,Jhabua,457661,261,628,10
01-06-2025,Delhi,East Delhi,110091,305,113,12
01-06-2025,Jharkhand,Ranchi,834002,104,105,18
01-06-2025,Bihar,Lakhisarai,811311,298,478,10
01-06-2025,Nagaland,Peren,797110,37,141,10
01-06-2025,Uttar Pradesh,Amroha,244221,329,240,10
01-06-2025,Maharashtra,Thane,400708,180,88,14
01-06-2025,Meghalaya,East Khasi Hills,793005,12,85,73
01-06-2025,Meghalaya,South West Khasi Hills,793106,30,65,50
01-06-2025,Assam,West Karbi Anglong,782485,33,46,53
01-06-2025,Bihar,Sitamarhi,843317,162,351,55
01-06-2025,Tamil Nadu,Ramanathapuram,623536,23,10,10
01-06-2025,Haryana,Faridabad,121001,421,86,18
01-06-2025,Bihar,Sitamarhi,843314,253,194,10
01-06-2025,Uttar Pradesh,Bahraich,271855,291,449,56
01-06-2025,West Bengal,Darjeeling,734008,10,23,12
01-06-2025,West Bengal,24 Paraganas North,743127,78,59,10
01-06-2025,Uttar Pradesh,Gorakhpur,273015,82,223,10
01-06-2025,Delhi,South West Delhi,110045,202,90,29
01-06-2025,Haryana,Sonipat,131001,360,46,23
01-06-2025,Karnataka,Bengaluru Urban,560098,52,18,19
01-06-2025,West Bengal,Malda,732124,115,127,10
01-06-2025,Kerala,Thrissur,680307,15,22,10
01-06-2025,Uttar Pradesh,Gautam Buddha Nagar,201306,229,290,15
01-06-2025,Assam,Cachar,788098,44,40,10
01-06-2025,Maharashtra,Thane,421503,264,158,20
01-06-2025,Karnataka,Bengaluru Urban,560029,67,27,19
01-06-2025,Bihar,Bhagalpur,812005,236,306,31
01-06-2025,Bihar,Muzaffarpur,842001,117,218,28
01-06-2025,West Bengal,Coochbehar,735224,47,46,12
01-06-2025,Uttar Pradesh,Gautam Buddha Nagar,201310,109,202,12
01-06-2025,Madhya Pradesh,Bhopal,462022,170,32,14
01-06-2025,Karnataka,Bengaluru Rural,560067,210,142,149
01-06-2025,Karnataka,Bengaluru Urban,560001,40,23,12
01-06-2025,Punjab,S.A.S Nagar,140301,193,75,14
01-06-2025,Assam,Barpeta,781314,144,78,10
01-06-2025,Bihar,Madhubani,847232,133,191,28
01-06-2025,Bihar,Sitamarhi,843302,597,595,31
01-06-2025,Uttar Pradesh,Bareilly,243202,106,132,16
01-06-2025,West Bengal,Alipurduar,736182,21,48,31
01-06-2025,Delhi,New Delhi,110003,78,30,16
01-06-2025,Uttar Pradesh,Sitapur,261208,77,93,12
01-06-2025,Tamil Nadu,Kanchipuram,631502,264,76,11
01-06-2025,Gujarat,Dohad,389155,123,215,17
01-06-2025,Uttar Pradesh,Azamgarh,276001,109,333,10
01-06-2025,Uttar Pradesh,Mainpuri,205001,327,443,13
01-06-2025,Assam,Karimganj,788724,104,109,15
01-06-2025,Telangana,Hyderabad,500028,295,178,11
01-06-2025,Punjab,Ludhiana,141007,257,159,17
01-06-2025,West Bengal,Nadia,741126,81,60,14
01-06-2025,Nagaland,Dimapur,797112,105,240,32
01-06-2025,Bihar,Gaya,824201,347,509,11
01-06-2025,West Bengal,24 Paraganas North,743263,92,77,13
01-06-2025,Maharashtra,Latur,413517,390,140,15
01-06-2025,Gujarat,Kachchh,370201,73,49,11
01-06-2025,Assam,Kokrajhar,783370,155,115,17
01-06-2025,Nagaland,Mon,798621,39,121,14
01-06-2025,Uttar Pradesh,Budaun,243601,210,353,12
01-06-2025,Meghalaya,West Garo Hills,794005,29,199,240
01-06-2025,Gujarat,Gandhinagar,382721,204,67,41
01-06-2025,Bihar,Pashchim Champaran,845455,323,475,42
01-06-2025,Meghalaya,East Khasi Hills,793108,19,97,53
01-06-2025,Assam,Dima Hasao,788819,33,28,10
01-06-2025,Bihar,Pashchim Champaran,845449,140,382,20
01-06-2025,Meghalaya,Ri Bhoi,793103,27,172,127
01-06-2025,Karnataka,Bengaluru Urban,560062,140,71,22
01-06-2025,West Bengal,Kolkata,700023,45,76,17
01-06-2025,Uttar Pradesh,Kanpur Nagar,208001,307,526,23
01-06-2025,West Bengal,24 Paraganas North,700125,92,53,16
01-06-2025,Meghalaya,East Khasi Hills,793111,72,209,75
01-06-2025,Assam,Marigaon,782127,100,59,11
01-06-2025,Haryana,Nuh,122108,349,63,15
01-06-2025,Uttar Pradesh,Pilibhit,262201,457,321,14
01-06-2025,Bihar,Banka,813108,83,218,11
01-06-2025,Telangana,Hyderabad,500032,42,30,17
01-06-2025,Madhya Pradesh,Dhar,454446,501,305,32
01-06-2025,Madhya Pradesh,Sheopur,476337,368,430,11
01-06-2025,Uttar Pradesh,Firozabad,283203,1350,565,11
01-06-2025,West Bengal,Darjeeling,734101,28,11,12
01-06-2025,Gujarat,Dohad,389170,192,397,21
01-06-2025,Uttar Pradesh,Maharajganj,273305,24,105,14
01-06-2025,West Bengal,Dinajpur Uttar,733202,374,393,12
01-06-2025,Assam,Darrang,784114,63,25,10
01-06-2025,Uttar Pradesh,Sitapur,261205,220,246,37
01-06-2025,Bihar,Purbi Champaran,845418,248,562,24
01-06-2025,Uttar Pradesh,Sitapur,261135,217,296,10
01-06-2025,Bihar,Sitamarhi,843313,120,169,26
01-06-2025,Andhra Pradesh,Spsr Nellore,524305,121,46,16
01-06-2025,Bihar,Madhubani,847403,129,157,10
01-06-2025,Meghalaya,East Jaintia Hills,793160,47,155,82
01-06-2025,Assam,Kamrup Metro,781005,29,29,12
01-06-2025,Karnataka,Bengaluru Urban,560100,174,160,57
01-06-2025,Punjab,Hoshiarpur,146001,234,59,20
01-06-2025,Haryana,Faridabad,121003,160,70,21
01-06-2025,Uttar Pradesh,Agra,282001,591,542,33
01-06-2025,Karnataka,Raichur,584128,290,127,11
01-06-2025,Haryana,Panipat,132103,776,87,14
01-06-2025,Assam,Cachar,788101,64,42,14
01-06-2025,Assam,Cachar,782448,76,94,29
01-06-2025,Uttar Pradesh,Bareilly,243503,325,303,13
01-06-2025,Delhi,West Delhi,110018,249,132,29
01-06-2025,Mizoram,Champhai,796321,86,26,26
01-06-2025,Maharashtra,Dhule,424305,64,28,32
01-06-2025,Gujarat,Vadodara,390019,233,114,15
01-06-2025,Bihar,Muzaffarpur,843115,158,196,10
01-06-2025,Bihar,Saharsa,852106,147,219,10
01-06-2025,Gujarat,Dohad,389382,57,89,59
01-06-2025,Haryana,Faridabad,121002,197,84,14
01-06-2025,Assam,Cachar,788001,28,19,12
01-06-2025,Chhattisgarh,Bijapur,494444,169,174,98
01-06-2025,Assam,Marigaon,782126,37,51,10
01-06-2025,Bihar,Gaya,824236,71,483,16
01-06-2025,West Bengal,Darjeeling,734429,38,43,31
01-06-2025,Gujarat,Dohad,389180,157,365,27
01-06-2025,Gujarat,Ahmadabad,380016,107,60,12
01-06-2025,Karnataka,Bengaluru Urban,560024,55,36,20
01-06-2025,Tamil Nadu,Salem,636006,90,21,11
01-06-2025,Rajasthan,Sirohi,307026,216,289,28
01-06-2025,Bihar,Muzaffarpur,843109,200,260,11
01-06-2025,Maharashtra,Thane,421302,560,446,13
01-06-2025,Bihar,Katihar,854114,128,118,14
01-06-2025,Karnataka,Bengaluru Urban,560075,46,41,30
01-06-2025,Jharkhand,Chatra,825401,246,218,10
01-06-2025,Rajasthan,Alwar,301001,670,240,13
01-06-2025,Meghalaya,East Khasi Hills,793015,36,302,129
01-06-2025,Uttar Pradesh,Bahraich,271825,53,115,13
01-06-2025,Karnataka,Bengaluru Urban,560091,268,87,29
01-06-2025,Karnataka,Bengaluru Urban,560093,34,46,43
01-06-2025,Rajasthan,Bikaner,331803,210,252,13
01-06-2025,Uttar Pradesh,Aligarh,250611,204,251,12
01-06-2025,Uttar Pradesh,Bareilly,243505,180,191,11
01-06-2025,Tamil Nadu,Salem,636010,82,24,11
01-06-2025,Chhattisgarh,Gaurella Pendra Marwahi,495118,115,54,19
01-06-2025,West Bengal,Kolkata,700004,23,19,34
01-06-2025,Andhra Pradesh,Visakhapatanam,531029,186,28,12
01-06-2025,Uttar Pradesh,Bahraich,271881,72,167,32
01-06-2025,Maharashtra,Nanded,431704,146,24,11
01-06-2025,Karnataka,Bengaluru Urban,560045,329,120,24
01-06-2025,Karnataka,Bengaluru Urban,560092,68,33,24
01-06-2025,Assam,Karimganj,788710,21,15,17
01-06-2025,Gujarat,Rajkot,363520,114,194,16
01-06-2025,Assam,Dibrugarh,785675,35,18,17
01-06-2025,Maharashtra,Hingoli,431712,261,62,14
01-06-2025,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,396230,188,49,12
01-06-2025,Madhya Pradesh,Morena,476444,122,137,17
01-06-2025,Assam,Cachar,788104,77,43,11
01-06-2025,Gujarat,Dang,394716,81,32,34
01-06-2025,West Bengal,Kolkata,700006,50,77,15
01-06-2025,Assam,Karimganj,788709,43,54,19
01-06-2025,Gujarat,Anand,388325,14,11,13
01-06-2025,Karnataka,Bengaluru Urban,560008,63,37,15
01-06-2025,Bihar,Saran,841403,114,411,14
01-06-2025,Meghalaya,East Khasi Hills,793112,11,67,54
01-06-2025,Gujarat,Banas Kantha,385001,381,320,20
01-06-2025,Assam,Golaghat,785625,154,114,51
01-06-2025,Tamil Nadu,Kallakurichi,606401,112,43,13
01-06-2025,Uttar Pradesh,Sultanpur,228001,130,223,10
01-06-2025,Andhra Pradesh,Spsr Nellore,524201,222,65,45
01-06-2025,West Bengal,Alipurduar,736202,37,68,11
01-06-2025,Madhya Pradesh,Alirajpur,457893,50,126,11
01-06-2025,Maharashtra,Buldhana,443001,306,51,11
01-06-2025,Bihar,Pashchim Champaran,845451,170,306,16
01-06-2025,Bihar,Purbi Champaran,845427,80,145,11
01-06-2025,Karnataka,Bengaluru Urban,560047,108,62,10
01-06-2025,Maharashtra,Dhule,425405,315,216,13
01-06-2025,Uttar Pradesh,Varanasi,221001,297,602,15
01-06-2025,Meghalaya,South West Garo Hills,794106,33,39,19
01-06-2025,Uttar Pradesh,Shravasti,271803,42,103,28
01-06-2025,Assam,Lakhimpur,784160,69,91,22
01-06-2025,Madhya Pradesh,Alirajpur,457882,68,111,13
01-06-2025,Meghalaya,South West Garo Hills,794115,231,170,126
01-06-2025,Assam,Sonitpur,784507,97,110,77
01-06-2025,Assam,Karimganj,788713,30,35,10
01-06-2025,Andhra Pradesh,Spsr Nellore,524411,54,36,19
01-06-2025,Meghalaya,West Garo Hills,794001,15,77,16
01-06-2025,Karnataka,Bengaluru Urban,560038,28,22,20
01-06-2025,Assam,Nagaon,782450,24,67,65
01-06-2025,Uttar Pradesh,Ghaziabad,201005,209,195,16
01-06-2025,Meghalaya,West Garo Hills,794104,160,205,148
01-06-2025,Rajasthan,Nagaur,341001,554,363,10
01-06-2025,Assam,Cachar,788114,47,23,13
01-06-2025,Mizoram,Lawngtlai,796891,119,43,11
01-06-2025,Bihar,Bhagalpur,813210,181,280,19
01-06-2025,Bihar,Pashchim Champaran,845450,88,262,10
01-06-2025,Meghalaya,South Garo Hills,794114,19,38,86
01-06-2025,Bihar,Sitamarhi,843324,418,479,139
01-06-2025,Uttar Pradesh,Saharanpur,247001,929,585,14
01-06-2025,Telangana,Hyderabad,500008,353,271,21
01-06-2025,Gujarat,Dohad,389380,167,40,10
01-06-2025,Punjab,Ludhiana,141001,237,125,10
01-06-2025,West Bengal,Darjeeling,734001,30,56,17
01-06-2025,Assam,Dhubri,783334,139,75,13
01-06-2025,Karnataka,Bengaluru Urban,560084,83,40,13
01-06-2025,Madhya Pradesh,Bhind,477116,129,113,11
01-06-2025,Meghalaya,Ri Bhoi,793102,42,226,189
01-06-2025,Gujarat,Banas Kantha,385545,82,131,19
01-06-2025,Meghalaya,East Jaintia Hills,793200,49,259,226
01-06-2025,Uttar Pradesh,Agra,282005,127,197,13
01-06-2025,Bihar,Purbi Champaran,845302,172,434,23
01-06-2025,Madhya Pradesh,Burhanpur,450332,343,186,10
01-06-2025,Bihar,Bhagalpur,811211,140,303,10
01-06-2025,Uttar Pradesh,Mathura,281121,64,62,10
01-06-2025,Bihar,Purbi Champaran,845305,194,416,93
01-06-2025,West Bengal,Jalpaiguri,735135,35,49,35
01-06-2025,Uttar Pradesh,Unnao,209821,96,169,36
01-06-2025,Gujarat,Dang,394710,141,40,36
01-06-2025,Bihar,Pashchim Champaran,845106,197,333,13
01-06-2025,Bihar,Purbi Champaran,845304,87,215,30
01-06-2025,Haryana,Gurugram,122002,62,35,43
01-06-2025,Maharashtra,Chandrapur,442401,198,24,10
01-06-2025,Gujarat,Vadodara,391770,29,10,11
01-06-2025,Assam,Golaghat,785702,62,109,39
01-06-2025,Assam,Cachar,788107,68,54,25
01-06-2025,Manipur,Churachandpur,795128,91,499,13
01-06-2025,Maharashtra,Amravati,444601,280,77,11
01-06-2025,Maharashtra,Beed,431123,175,81,13
01-06-2025,West Bengal,24 Paraganas North,700129,21,36,10
01-06-2025,Uttar Pradesh,Maharajganj,273164,71,257,17
01-06-2025,Maharashtra,Palghar,401209,252,252,10
01-06-2025,Delhi,North Delhi,110040,151,151,11
01-06-2025,Bihar,Darbhanga,847121,255,183,10
01-06-2025,Uttar Pradesh,Sitapur,261207,89,151,14
01-06-2025,Bihar,Sitamarhi,843315,105,172,14
01-06-2025,Haryana,Kaithal,136027,406,19,10
01-06-2025,Bihar,Araria,854318,453,338,15
01-06-2025,Karnataka,Bengaluru Rural,560087,108,72,91
01-06-2025,Meghalaya,West Jaintia Hills,793151,47,319,168
01-06-2025,Uttar Pradesh,Bareilly,243001,298,369,21
01-06-2025,Assam,Marigaon,782412,22,13,10
01-06-2025,Assam,Marigaon,782410,119,66,55
01-06-2025,Assam,Cachar,788099,32,20,12
01-06-2025,Delhi,South Delhi,110024,41,16,13
01-06-2025,Madhya Pradesh,Burhanpur,450331,656,327,30
01-06-2025,Meghalaya,East Khasi Hills,793022,12,73,36
01-06-2025,Karnataka,Bengaluru Urban,560058,131,42,23
01-06-2025,Karnataka,Bengaluru Urban,560102,56,57,50
01-06-2025,Haryana,Rohtak,124001,420,56,52
01-06-2025,Uttar Pradesh,Hardoi,241406,90,167,10
01-06-2025,Uttar Pradesh,Shahjahanpur,242001,465,481,24
01-06-2025,Gujarat,Botad,364710,289,64,11
01-06-2025,Bihar,Katihar,854105,163,228,10
01-06-2025,Meghalaya,East Khasi Hills,793002,14,88,27
01-06-2025,Assam,Kamrup Metro,781036,12,11,13
01-06-2025,Andhra Pradesh,Spsr Nellore,524345,87,44,24
01-06-2025,Jharkhand,Lohardaga,835302,165,174,21
01-06-2025,Karnataka,Bengaluru Urban,560085,115,49,13
01-06-2025,Bihar,Sitamarhi,843330,154,209,139
01-06-2025,Bihar,Purnia,854326,209,169,14
01-06-2025,Uttar Pradesh,Bahraich,271903,60,223,10
01-06-2025,Madhya Pradesh,Burhanpur,450221,143,61,21
01-06-2025,West Bengal,24 Paraganas North,700110,53,53,15
01-06-2025,Karnataka,Bengaluru Urban,560035,97,86,122
01-06-2025,Uttar Pradesh,Kanpur Nagar,209402,40,71,16
01-06-2025,Andhra Pradesh,Spsr Nellore,524315,92,84,41
01-06-2025,Meghalaya,West Garo Hills,794103,62,197,244
01-06-2025,Gujarat,Ahmadabad,382421,147,59,13
01-06-2025,Delhi,South Delhi,110062,452,188,10
01-06-2025,Delhi,North West Delhi,110034,217,96,16
01-06-2025,Madhya Pradesh,Dhar,454001,391,265,33
01-06-2025,Karnataka,Bengaluru Urban,560064,313,156,44
01-06-2025,Madhya Pradesh,Morena,476001,678,399,27
01-06-2025,Delhi,New Delhi,110061,33,26,19
01-06-2025,West Bengal,Nadia,741502,64,42,34
01-06-2025,Tamil Nadu,Vellore,635810,154,65,16
01-06-2025,Karnataka,Bengaluru Urban,560061,143,89,24
01-06-2025,Punjab,Kapurthala,144401,68,37,12
01-06-2025,Uttar Pradesh,Ayodhya,224188,38,32,12
01-06-2025,Madhya Pradesh,Shivpuri,473551,326,430,27
01-06-2025,Uttar Pradesh,Bahraich,271830,70,266,46
01-06-2025,Uttar Pradesh,Moradabad,244001,1067,731,28
01-06-2025,Uttar Pradesh,Bahraich,271841,73,115,12
01-06-2025,Uttar Pradesh,Bahraich,271865,220,515,59
01-06-2025,Jharkhand,Gumla,835207,228,131,10
01-06-2025,Madhya Pradesh,Bhind,477557,257,110,13
01-06-2025,Chhattisgarh,Gaurella Pendra Marwahi,495119,288,131,24
01-06-2025,Gujarat,Morbi,363641,534,256,10
01-06-2025,Tamil Nadu,Ramanathapuram,623517,69,28,12
01-06-2025,Gujarat,Vadodara,391240,72,15,11
01-06-2025,Uttar Pradesh,Pilibhit,262001,569,307,11
01-06-2025,Tamil Nadu,Salem,636015,79,27,19
01-06-2025,Delhi,Central Delhi,110005,134,49,11
